ProductA,ProductB,PairCount,ProductACount,ProductBCount,PairSupport,Confidence_A_to_B,Confidence_B_to_A,Lift
LUNCH BAG RED RETROSPOT,WOODLAND CHARLOTTE BAG,309,1555,827,0.02391270701129856,0.1987138263665595,0.373639661426844,3.1049335723200504
JAM MAKING SET WITH JARS,SET OF 4 PANTRY JELLY MOULDS,309,1104,1036,0.02391270701129856,0.2798913043478261,0.2982625482625483,3.4910766745005875
JAM MAKING SET PRINTED,JUMBO BAG RED RETROSPOT,309,1121,2054,0.02391270701129856,0.27564674397859057,0.1504381694255112,1.7341320475615127
REGENCY CAKESTAND 3 TIER,SET OF 3 REGENCY CAKE TINS,308,1851,826,0.023835319609967497,0.16639654240950838,0.3728813559322034,2.6031187905758686
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,306,923,797,0.02368054480730537,0.3315276273022752,0.383939774153074,5.3751568381430355
CHARLOTTE BAG SUKI DESIGN,LUNCH BAG  BLACK SKULL.,305,869,1259,0.023603157405974306,0.35097813578826237,0.24225575853852263,3.602334766208043
JUMBO BAG VINTAGE DOILY ,LUNCH BAG APPLE DESIGN,305,1211,1029,0.023603157405974306,0.2518579686209744,0.29640427599611274,3.1627878236348215
LUNCH BAG CARS BLUE,RED RETROSPOT CHARLOTTE BAG,305,1145,1028,0.023603157405974306,0.2663755458515284,0.29669260700389105,3.3483509761609436
JUMBO BAG RED RETROSPOT,SET OF 3 CAKE TINS PANTRY DESIGN ,305,2054,1340,0.023603157405974306,0.14849074975657253,0.22761194029850745,1.4319384092197243
JUMBO STORAGE BAG SUKI,WHITE HANGING HEART T-LIGHT HOLDER,305,1180,2142,0.023603157405974306,0.2584745762711864,0.14239028944911297,1.5592943392046081
LUNCH BAG ALPHABET DESIGN,LUNCH BAG SPACEBOY DESIGN ,304,733,1149,0.023525770004643246,0.4147339699863574,0.26457789382071367,4.66422311589531
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG WOODLAND ANIMALS,304,923,858,0.023525770004643246,0.3293607800650054,0.3543123543123543,4.960372960372961
CHARLOTTE BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,303,739,1555,0.02344838260331218,0.4100135317997294,0.19485530546623794,3.4071992655409025
JUMBO BAG APPLES,JUMBO BAG WOODLAND ANIMALS,303,969,858,0.02344838260331218,0.3126934984520124,0.3531468531468531,4.709353597898489
PACK OF 72 RETROSPOT CAKE CASES,PARTY BUNTING,303,1293,1580,0.02344838260331218,0.23433874709976799,0.19177215189873417,1.916534993685571
LUNCH BAG  BLACK SKULL.,LUNCH BAG ALPHABET DESIGN,303,1259,733,0.02344838260331218,0.24066719618745036,0.41336971350613916,4.24270328667699
PACK OF 72 RETROSPOT CAKE CASES,SET/20 RED RETROSPOT PAPER NAPKINS ,302,1293,938,0.023370995201981118,0.23356535189481825,0.32196162046908317,3.217624176103242
LUNCH BAG  BLACK SKULL.,LUNCH BAG DOLLY GIRL DESIGN,302,1259,678,0.023370995201981118,0.2398729150119142,0.44542772861356933,4.571737179622354
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SKULLS,301,1168,698,0.023293607800650054,0.2577054794520548,0.43123209169054444,4.770874219884602
JUMBO BAG PINK POLKADOT,LUNCH BAG PINK POLKADOT,301,1206,1085,0.023293607800650054,0.24958540630182421,0.27741935483870966,2.972481677633339
COOK WITH WINE METAL SIGN ,PLEASE ONE PERSON METAL SIGN,301,693,799,0.023293607800650054,0.43434343434343436,0.376720901126408,7.0245129644378705
LUNCH BAG RED RETROSPOT,STRAWBERRY CHARLOTTE BAG,301,1555,720,0.023293607800650054,0.19356913183279742,0.41805555555555557,3.474028224365845
PACK OF 72 RETROSPOT CAKE CASES,POPCORN HOLDER,301,1293,1324,0.023293607800650054,0.23279195668986852,0.22734138972809667,2.272007299355348
LUNCH BAG RED RETROSPOT,POPCORN HOLDER,300,1555,1324,0.02321622039931899,0.19292604501607716,0.22658610271903323,1.8829232278683905
JUMBO BAG PINK POLKADOT,RECYCLING BAG RETROSPOT ,299,1206,732,0.023138832997987926,0.24792703150912107,0.40846994535519127,4.376657242023035
LUNCH BAG CARS BLUE,LUNCH BAG VINTAGE DOILY ,299,1145,1089,0.023138832997987926,0.2611353711790393,0.2745638200183655,3.098614569674514
JUMBO BAG RED RETROSPOT,WOODLAND CHARLOTTE BAG,298,2054,827,0.023061445596656863,0.1450827653359299,0.3603385731559855,2.266940137449681
SET OF 3 CAKE TINS PANTRY DESIGN ,SET OF 4 PANTRY JELLY MOULDS,298,1340,1036,0.023061445596656863,0.22238805970149253,0.2876447876447876,2.7738402581686166
LUNCH BAG ALPHABET DESIGN,LUNCH BAG VINTAGE DOILY ,298,733,1089,0.023061445596656863,0.40654843110504774,0.2736455463728191,4.824076057611963
JUMBO BAG RED RETROSPOT,RED TOADSTOOL LED NIGHT LIGHT,298,2054,814,0.023061445596656863,0.1450827653359299,0.36609336609336607,2.3031443411190247
LUNCH BAG VINTAGE DOILY ,LUNCH BAG WOODLAND,297,1089,1011,0.022984058195325802,0.2727272727272727,0.29376854599406527,3.4858376045319672
HEART OF WICKER SMALL,NATURAL SLATE HEART CHALKBOARD ,297,1152,1200,0.022984058195325802,0.2578125,0.2475,2.7762109375000006
GIN + TONIC DIET METAL SIGN,PLEASE ONE PERSON METAL SIGN,297,783,799,0.022984058195325802,0.3793103448275862,0.3717146433041302,6.134478442881187
JUMBO BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN,296,2054,1029,0.02290667079399474,0.14410905550146055,0.28765792031098153,1.809696030310859
JUMBO STORAGE BAG SUKI,RECYCLING BAG RETROSPOT ,296,1180,732,0.02290667079399474,0.25084745762711863,0.40437158469945356,4.42821154024266
RECIPE BOX PANTRY YELLOW DESIGN,REGENCY CAKESTAND 3 TIER,296,1088,1851,0.02290667079399474,0.27205882352941174,0.15991356023770933,1.8992674865732357
RECIPE BOX PANTRY YELLOW DESIGN,WHITE HANGING HEART T-LIGHT HOLDER,296,1088,2142,0.02290667079399474,0.27205882352941174,0.13818860877684408,1.6412437524029222
JUMBO BAG VINTAGE LEAF,LUNCH BAG VINTAGE DOILY ,295,873,1089,0.022829283392663675,0.33791523482245134,0.27089072543618,4.0096792143027695
JAM MAKING SET PRINTED,REGENCY CAKESTAND 3 TIER,295,1121,1851,0.022829283392663675,0.2631578947368421,0.15937331172339275,1.8371292899997156
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG WOODLAND ANIMALS,292,684,858,0.022597121188670483,0.4269005847953216,0.34032634032634035,6.429381534644691
JUMBO BAG ALPHABET,JUMBO STORAGE BAG SUKI,292,899,1180,0.022597121188670483,0.3248053392658509,0.24745762711864408,3.556893723723157
JUMBO BAG RED RETROSPOT,LUNCH BAG WOODLAND,290,2054,1011,0.02244234638600836,0.14118792599805258,0.2868447082096934,1.8045799997495902
LUNCH BAG SPACEBOY DESIGN ,RED RETROSPOT CHARLOTTE BAG,290,1149,1028,0.02244234638600836,0.2523933855526545,0.2821011673151751,3.172594677151169
VICTORIAN GLASS HANGING T-LIGHT,WHITE HANGING HEART T-LIGHT HOLDER,289,958,2142,0.022364958984677295,0.30167014613778703,0.1349206349206349,1.819879378334493
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG STRAWBERRY,288,864,818,0.02228757158334623,0.3333333333333333,0.35207823960880197,5.265688671556643
JAM MAKING SET WITH JARS,JUMBO BAG RED RETROSPOT,287,1104,2054,0.022210184182015168,0.259963768115942,0.13972736124634857,1.635468262704091
JUMBO BAG RED RETROSPOT,SET/20 RED RETROSPOT PAPER NAPKINS ,287,2054,938,0.022210184182015168,0.13972736124634857,0.30597014925373134,1.9249008123937275
JUMBO BAG RED RETROSPOT,RECIPE BOX PANTRY YELLOW DESIGN,285,2054,1088,0.02205540937935304,0.13875365141187926,0.2619485294117647,1.6479546723752794
JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG RED RETROSPOT,285,1168,1555,0.02205540937935304,0.2440068493150685,0.1832797427652733,2.02768907192882
LUNCH BAG  BLACK SKULL.,WOODLAND CHARLOTTE BAG,285,1259,827,0.02205540937935304,0.22637013502779985,0.34461910519951633,3.537067575367871
JAM MAKING SET WITH JARS,REGENCY CAKESTAND 3 TIER,285,1104,1851,0.02205540937935304,0.25815217391304346,0.1539708265802269,1.8021838958964602
JUMBO BAG RED RETROSPOT,WOODEN PICTURE FRAME WHITE FINISH,285,2054,1084,0.02205540937935304,0.13875365141187926,0.2629151291512915,1.6540356859264798
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG WOODLAND,285,678,1011,0.02205540937935304,0.42035398230088494,0.2818991097922849,5.372714301970362
JUMBO BAG RED RETROSPOT,REGENCY CAKESTAND 3 TIER,285,2054,1851,0.02205540937935304,0.13875365141187926,0.1539708265802269,0.9686519089920604
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG APPLES,284,923,969,0.02197802197802198,0.3076923076923077,0.2930856553147575,4.103199174406605
JUMBO BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN ,284,2054,1149,0.02197802197802198,0.1382667964946446,0.24717145343777197,1.5549900298553505
LUNCH BAG SUKI DESIGN ,PARTY BUNTING,284,1279,1580,0.02197802197802198,0.2220484753713839,0.17974683544303796,1.8160192397145716
JUMBO STORAGE BAG SUKI,LUNCH BAG  BLACK SKULL.,282,1180,1259,0.021823247175359852,0.23898305084745763,0.22398729150119143,2.452850661676606
LUNCH BAG ALPHABET DESIGN,LUNCH BAG CARS BLUE,282,733,1145,0.021823247175359852,0.38472032742155526,0.2462882096069869,4.341795695145273
LUNCH BAG  BLACK SKULL.,STRAWBERRY CHARLOTTE BAG,281,1259,720,0.02174585977402879,0.22319301032565528,0.3902777777777778,4.005694554761274
CHARLOTTE BAG SUKI DESIGN,JUMBO STORAGE BAG SUKI,281,869,1180,0.02174585977402879,0.3233601841196778,0.23813559322033898,3.5410680501648106
ALARM CLOCK BAKELIKE RED ,REGENCY CAKESTAND 3 TIER,280,1038,1851,0.021668472372697724,0.2697495183044316,0.151269584008644,1.8831460159534659
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG WOODLAND ANIMALS,280,864,858,0.021668472372697724,0.32407407407407407,0.32634032634032634,4.880751964085298
CHARLOTTE BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,280,739,2054,0.021668472372697724,0.37889039242219213,0.13631937682570594,2.383652215618095
LUNCH BAG WOODLAND,WOODLAND CHARLOTTE BAG,280,1011,827,0.021668472372697724,0.27695351137487634,0.3385731559854897,4.327440476404053
JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SKULLS,279,858,698,0.02159108497136666,0.32517482517482516,0.3997134670487106,6.019927064339671
LUNCH BAG  BLACK SKULL.,PACK OF 72 RETROSPOT CAKE CASES,279,1259,1293,0.02159108497136666,0.221604447974583,0.21577726218097448,2.2146733772061573
PACK OF 72 RETROSPOT CAKE CASES,WOODLAND CHARLOTTE BAG,278,1293,827,0.021513697570035597,0.21500386697602475,0.33615477629987905,3.3594679190619003
LUNCH BAG RED RETROSPOT,REGENCY CAKESTAND 3 TIER,277,1555,1851,0.021436310168704537,0.17813504823151124,0.1496488384656942,1.2435770357901614
JAM MAKING SET PRINTED,SET OF 4 PANTRY JELLY MOULDS,277,1121,1036,0.021436310168704537,0.24710080285459413,0.2673745173745174,3.0820816356052756
JUMBO STORAGE BAG SUKI,RED RETROSPOT CHARLOTTE BAG,277,1180,1028,0.021436310168704537,0.2347457627118644,0.2694552529182879,2.950763371364506
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG WOODLAND ANIMALS,276,797,858,0.021358922767373473,0.3462986198243413,0.32167832167832167,5.215467092505988
JUMBO SHOPPER VINTAGE RED PAISLEY,WHITE HANGING HEART T-LIGHT HOLDER,276,1168,2142,0.021358922767373473,0.2363013698630137,0.12885154061624648,1.4255304861670697
RECIPE BOX PANTRY YELLOW DESIGN,SET OF 4 PANTRY JELLY MOULDS,276,1088,1036,0.021358922767373473,0.2536764705882353,0.26640926640926643,3.1640997615262325
LUNCH BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,275,1085,1028,0.02128153536604241,0.2534562211981567,0.26750972762645914,3.185954562570604
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK VINTAGE PAISLEY,275,923,864,0.02128153536604241,0.2979414951245937,0.31828703703703703,4.456018518518519
LUNCH BAG CARS BLUE,LUNCH BAG DOLLY GIRL DESIGN,275,1145,678,0.02128153536604241,0.24017467248908297,0.4056047197640118,4.577488374489573
LUNCH BAG SUKI DESIGN ,WHITE HANGING HEART T-LIGHT HOLDER,274,1279,2142,0.021204147964711345,0.2142298670836591,0.12791783380018673,1.29238017855044
LUNCH BAG SUKI DESIGN ,WOODLAND CHARLOTTE BAG,274,1279,827,0.021204147964711345,0.2142298670836591,0.3313180169286578,3.3473740537545864
JUMBO BAG WOODLAND ANIMALS,RECYCLING BAG RETROSPOT ,274,858,732,0.021204147964711345,0.31934731934731936,0.3743169398907104,5.637439973505546
JUMBO BAG SPACEBOY DESIGN,JUMBO SHOPPER VINTAGE RED PAISLEY,274,684,1168,0.021204147964711345,0.40058479532163743,0.2345890410958904,4.431812264679965
JAM MAKING SET PRINTED,PACK OF 72 RETROSPOT CAKE CASES,273,1121,1293,0.02112676056338028,0.24353256021409456,0.2111368909512761,2.433818826826396
CHARLOTTE BAG SUKI DESIGN,PACK OF 72 RETROSPOT CAKE CASES,273,869,1293,0.02112676056338028,0.3141542002301496,0.2111368909512761,3.1395982794849133
JUMBO STORAGE BAG SUKI,POPCORN HOLDER,273,1180,1324,0.02112676056338028,0.23135593220338982,0.20619335347432025,2.2579919606738694
CHARLOTTE BAG SUKI DESIGN,LUNCH BAG CARS BLUE,272,869,1145,0.021049373162049217,0.3130034522439586,0.23755458515283842,3.5324284802588934
PACK OF 72 RETROSPOT CAKE CASES,WHITE HANGING HEART T-LIGHT HOLDER,272,1293,2142,0.021049373162049217,0.21036349574632637,0.12698412698412698,1.2690555985219556
LUNCH BAG APPLE DESIGN,RED RETROSPOT CHARLOTTE BAG,272,1029,1028,0.021049373162049217,0.26433430515063167,0.26459143968871596,3.3226925011249637
SET OF 3 CAKE TINS PANTRY DESIGN ,SET OF 3 REGENCY CAKE TINS,272,1340,826,0.021049373162049217,0.20298507462686566,0.32929782082324455,3.175512269162661
JUMBO BAG ALPHABET,JUMBO BAG PINK POLKADOT,272,899,1206,0.021049373162049217,0.3025583982202447,0.22553897180762852,3.2418404824228872
JAM MAKING SET PRINTED,WHITE HANGING HEART T-LIGHT HOLDER,272,1121,2142,0.021049373162049217,0.24264049955396966,0.12698412698412698,1.463772425413817
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY,271,923,818,0.020971985760718154,0.29360780065005415,0.3312958435207824,4.638141809290954
JUMBO BAG APPLES,LUNCH BAG RED RETROSPOT,271,969,1555,0.020971985760718154,0.27966976264189886,0.1742765273311897,2.3240467349573097
LUNCH BAG PINK POLKADOT,WHITE HANGING HEART T-LIGHT HOLDER,271,1085,2142,0.020971985760718154,0.24976958525345622,0.1265172735760971,1.5067799162675821
CHARLOTTE BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,271,739,1259,0.020971985760718154,0.36671177266576455,0.21525019857029387,3.7638201162724454
GREEN REGENCY TEACUP AND SAUCER,WHITE HANGING HEART T-LIGHT HOLDER,270,1007,2142,0.020894598359387093,0.26812313803376364,0.12605042016806722,1.6175010222559731
JAM MAKING SET WITH JARS,WHITE HANGING HEART T-LIGHT HOLDER,270,1104,2142,0.020894598359387093,0.24456521739130435,0.12605042016806722,1.4753836317135551
GREEN REGENCY TEACUP AND SAUCER,JUMBO BAG RED RETROSPOT,270,1007,2054,0.020894598359387093,0.26812313803376364,0.1314508276533593,1.6867999949719057
ASSORTED COLOUR BIRD ORNAMENT,REGENCY CAKESTAND 3 TIER,270,1358,1851,0.020894598359387093,0.19882179675994108,0.1458670988654781,1.3879931160086219
PACK OF 72 RETROSPOT CAKE CASES,RECIPE BOX PANTRY YELLOW DESIGN,270,1293,1088,0.020894598359387093,0.2088167053364269,0.24816176470588236,2.4800822301078203
LUNCH BAG SUKI DESIGN ,POPCORN HOLDER,269,1279,1324,0.02081721095805603,0.21032056293979673,0.20317220543806647,2.0526905697190734
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,269,817,739,0.02081721095805603,0.3292533659730722,0.36400541271989173,5.757255744389769
JAM MAKING SET WITH JARS,SET OF 6 SPICE TINS PANTRY DESIGN,268,1104,804,0.020739823556724966,0.2427536231884058,0.3333333333333333,3.9015700483091784
LUNCH BAG  BLACK SKULL.,WHITE HANGING HEART T-LIGHT HOLDER,268,1259,2142,0.020739823556724966,0.21286735504368545,0.12511671335200747,1.2841605797733442
JUMBO BAG VINTAGE DOILY ,LUNCH BAG  BLACK SKULL.,268,1211,1259,0.020739823556724966,0.2213047068538398,0.21286735504368545,2.2714054185586323
JUMBO BAG VINTAGE LEAF,JUMBO STORAGE BAG SUKI,267,873,1180,0.020662436155393902,0.30584192439862545,0.22627118644067798,3.3492282602364725
LUNCH BAG CARS BLUE,STRAWBERRY CHARLOTTE BAG,267,1145,720,0.020662436155393902,0.2331877729257642,0.37083333333333335,4.185072780203785
POPCORN HOLDER,RED RETROSPOT CHARLOTTE BAG,267,1324,1028,0.020662436155393902,0.20166163141993956,0.259727626459144,2.5348945537047274
PARTY BUNTING,RED RETROSPOT CHARLOTTE BAG,267,1580,1028,0.020662436155393902,0.1689873417721519,0.259727626459144,2.1241774614588977
SET OF 4 PANTRY JELLY MOULDS,WHITE HANGING HEART T-LIGHT HOLDER,266,1036,2142,0.020585048754062838,0.25675675675675674,0.12418300653594772,1.548931284225402
LUNCH BOX I LOVE LONDON,SPACEBOY LUNCH BOX ,266,668,896,0.020585048754062838,0.39820359281437123,0.296875,5.742842440119761
JUMBO BAG RED RETROSPOT,SET OF 4 PANTRY JELLY MOULDS,266,2054,1036,0.020585048754062838,0.12950340798442064,0.25675675675675674,1.615292507697571
POPCORN HOLDER,REGENCY CAKESTAND 3 TIER,266,1324,1851,0.020585048754062838,0.20090634441087613,0.14370610480821178,1.4025455334831665
JUMBO BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN ,266,1206,1279,0.020585048754062838,0.22056384742951907,0.20797498045347929,2.2284019049915913
JUMBO BAG APPLES,LUNCH BAG VINTAGE DOILY ,265,969,1089,0.020507661352731774,0.27347781217750256,0.2433425160697888,3.2450691358656454
JAM MAKING SET WITH JARS,PACK OF 72 RETROSPOT CAKE CASES,265,1104,1293,0.020507661352731774,0.24003623188405798,0.20494972931167826,2.398877175874553
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SKULLS,265,923,698,0.020507661352731774,0.28710725893824485,0.37965616045845274,5.315186246418338
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,265,678,1085,0.020507661352731774,0.39085545722713866,0.24423963133640553,4.654962413169664
JUMBO BAG RED RETROSPOT,STRAWBERRY CHARLOTTE BAG,265,2054,720,0.020507661352731774,0.12901655306718599,0.3680555555555556,2.3154887482419126
JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG SUKI DESIGN ,264,1168,1279,0.02043027395140071,0.22602739726027396,0.20641125879593433,2.2836012723981707
LUNCH BAG WOODLAND,RED RETROSPOT CHARLOTTE BAG,263,1011,1028,0.02035288655006965,0.26013847675568746,0.25583657587548636,3.26995077493871
LUNCH BAG CARS BLUE,WOODLAND CHARLOTTE BAG,263,1145,827,0.02035288655006965,0.22969432314410482,0.3180169286577993,3.58900851713195
JAM MAKING SET PRINTED,POPCORN HOLDER,263,1121,1324,0.02035288655006965,0.23461195361284568,0.1986404833836858,2.289770139414798
ANTIQUE SILVER T-LIGHT GLASS,VICTORIAN GLASS HANGING T-LIGHT,261,824,958,0.020198111747407523,0.316747572815534,0.27244258872651356,4.272455256703894
ROSES REGENCY TEACUP AND SAUCER ,WHITE HANGING HEART T-LIGHT HOLDER,261,1049,2142,0.020198111747407523,0.24880838894184937,0.12184873949579832,1.500981326753771
GREEN REGENCY TEACUP AND SAUCER,JAM MAKING SET WITH JARS,260,1007,1104,0.02012072434607646,0.25819265143992054,0.23550724637681159,3.0220701466545776
STRAWBERRY CERAMIC TRINKET BOX,WHITE HANGING HEART T-LIGHT HOLDER,260,772,2142,0.02012072434607646,0.33678756476683935,0.12138188608776844,2.0317315181685798
JUMBO STORAGE BAG SKULLS,LUNCH BAG  BLACK SKULL.,260,698,1259,0.02012072434607646,0.37249283667621774,0.20651310563939634,3.8231552307625782
REGENCY CAKESTAND 3 TIER,WOODLAND CHARLOTTE BAG,260,1851,827,0.02012072434607646,0.14046461372231225,0.3143893591293833,2.1947808204591523
6 RIBBONS RUSTIC CHARM,WHITE HANGING HEART T-LIGHT HOLDER,259,913,2142,0.020043336944745395,0.2836801752464403,0.12091503267973856,1.7113516454409434
JUMBO BAG 50'S CHRISTMAS ,PAPER CHAIN KIT 50'S CHRISTMAS ,259,700,1090,0.020043336944745395,0.37,0.23761467889908258,4.386366972477064
JUMBO  BAG BAROQUE BLACK WHITE,LUNCH BAG RED RETROSPOT,259,923,1555,0.020043336944745395,0.28060671722643554,0.1665594855305466,2.3318327974276527
JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG VINTAGE DOILY ,259,700,1211,0.020043336944745395,0.37,0.2138728323699422,3.948092485549133
BAKING SET 9 PIECE RETROSPOT ,RETROSPOT TEA SET CERAMIC 11 PC ,258,888,911,0.01996594954341433,0.2905405405405405,0.283205268935236,4.121146942771531
CHARLOTTE BAG PINK POLKADOT,PACK OF 72 RETROSPOT CAKE CASES,258,739,1293,0.01996594954341433,0.3491204330175913,0.19953596287703015,3.489044265625147
JUMBO BAG ALPHABET,LUNCH BAG ALPHABET DESIGN,258,899,733,0.01996594954341433,0.28698553948832034,0.3519781718963165,5.059245758892327
JUMBO SHOPPER VINTAGE RED PAISLEY,RECYCLING BAG RETROSPOT ,258,1168,732,0.01996594954341433,0.2208904109589041,0.3524590163934426,3.89937963170896
JUMBO BAG PINK POLKADOT,WHITE HANGING HEART T-LIGHT HOLDER,258,1206,2142,0.01996594954341433,0.21393034825870647,0.12044817927170869,1.2905732774038305
RED RETROSPOT CHARLOTTE BAG,REGENCY CAKESTAND 3 TIER,257,1028,1851,0.019888562142083267,0.25,0.1388438681793625,1.7452728254997298
JUMBO BAG VINTAGE LEAF,JUMBO SHOPPER VINTAGE RED PAISLEY,257,873,1168,0.019888562142083267,0.2943871706758305,0.22003424657534246,3.256910119411885
HEART OF WICKER SMALL,JUMBO BAG RED RETROSPOT,257,1152,2054,0.019888562142083267,0.2230902777777778,0.12512171372930866,1.4034920007032348
LUNCH BAG  BLACK SKULL.,POPCORN HOLDER,257,1259,1324,0.019888562142083267,0.20413026211278792,0.19410876132930513,1.9922743557563785
NATURAL SLATE HEART CHALKBOARD ,PARTY BUNTING,257,1200,1580,0.019888562142083267,0.21416666666666667,0.16265822784810127,1.7515580168776372
JUMBO BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,256,1206,1259,0.019811174740752207,0.21227197346600332,0.20333598093725178,2.1786961406891936
JUMBO BAG RED RETROSPOT,ROSES REGENCY TEACUP AND SAUCER ,256,2054,1049,0.019811174740752207,0.124634858812074,0.2440419447092469,1.5353018546898194
HOME BUILDING BLOCK WORD,WHITE HANGING HEART T-LIGHT HOLDER,256,741,2142,0.019811174740752207,0.34547908232118757,0.11951447245564893,2.0841646600160533
DOLLY GIRL LUNCH BOX,LUNCH BOX I LOVE LONDON,256,848,668,0.019811174740752207,0.3018867924528302,0.38323353293413176,5.839792113885437
